level,unit,unitTitle,moduleId,moduleTitle,topics,id,lemma,pos,gender,plural,en,example,forms,aux,separable,reflexive,prep,case,comparative,superlative,rank,note,audio
B1,b1-05,Bildung & Weiterbildung,,,bildung,fernstudium,Fernstudium,noun,das,Fernstudien,distance learning,Im Fernstudium lernt man zu Hause am Computer.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,volkshochschule,Volkshochschule,noun,die,Volkshochschulen,adult education centre,Die Volkshochschule bietet günstige Kurse am Abend an.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,umschulung,Umschulung,noun,die,Umschulungen,retraining,Nach dem Unfall macht er eine Umschulung zum Bürokaufmann.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,praktikumsplatz,Praktikumsplatz,noun,der,Praktikumsplätze,internship position,Ich suche einen Praktikumsplatz in einem Kindergarten.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,fortbildung,Fortbildung,noun,die,Fortbildungen,further training,Die Firma zahlt jedes Jahr eine Fortbildung.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,fachrichtung,Fachrichtung,noun,die,Fachrichtungen,"field of study, specialism",Meine Fachrichtung ist Pflege und Gesundheit.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,einschreiben-verb,einschreiben,verb,,,to enrol,Für das Semester schreibe ich mich online ein.,schreibt ein|schrieb ein|eingeschrieben,haben,,,,,,,19825,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,belegen,belegen,verb,,,to take (a course),Im Sommer belegt sie zwei Kurse an der Uni.,belegt|belegte|belegt,haben,,,,,,,11931,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,nachholen,nachholen,verb,,,"to catch up on, to make up",Die Prüfung holt er im Winter nach.,holt nach|holte nach|nachgeholt,haben,,,,,,,13815,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,sich-anmelden,sich anmelden,phrase,,,to register (oneself),Für den Kurs musst du dich online anmelden.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,berufsbegleitend,berufsbegleitend,adj,,,part-time alongside work,Sie studiert berufsbegleitend und arbeitet weiter.,,,,,,,,,,,
B1,b1-05,Bildung & Weiterbildung,,,bildung,anspruchsvoll,anspruchsvoll,adj,,,demanding,"Der Kurs ist anspruchsvoll, aber sehr interessant.",,,,,,,anspruchsvoller,am anspruchsvollsten,16212,,
B1,b1-06,Umwelt & Energie,,,umwelt,nachhaltigkeit,Nachhaltigkeit,noun,die,,sustainability,Die Firma spricht viel über Nachhaltigkeit im Büro.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,solaranlage,Solaranlage,noun,die,Solaranlagen,solar panel system,Auf unserem Dach ist seit Mai eine Solaranlage.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,waermepumpe,Wärmepumpe,noun,die,Wärmepumpen,heat pump,Die neue Wärmepumpe spart uns viel Geld.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,daemmung,Dämmung,noun,die,Dämmungen,insulation,Nach der Dämmung ist die Wohnung im Winter wärmer.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,energieverbrauch,Energieverbrauch,noun,der,Energieverbräuche,energy consumption,Unser Energieverbrauch ist dieses Jahr deutlich gesunken.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,stromrechnung,Stromrechnung,noun,die,Stromrechnungen,electricity bill,Die Stromrechnung war im Februar sehr hoch.,,,,,,,,,31326,,
B1,b1-06,Umwelt & Energie,,,umwelt,emission,Emission,noun,die,Emissionen,emission,Autos in der Stadt machen die meisten Emissionen.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,feinstaub,Feinstaub,noun,der,Feinstäube,particulate matter,An der großen Straße ist der Feinstaub ein Problem.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,mehrwegflasche,Mehrwegflasche,noun,die,Mehrwegflaschen,reusable bottle,Im Supermarkt kaufe ich Wasser nur in Mehrwegflaschen.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,einwegplastik,Einwegplastik,noun,das,–,single-use plastic,Einwegplastik ist in Europa seit einigen Jahren verboten.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,artenschutz,Artenschutz,noun,der,,protection of species,Im Artenschutz arbeiten viele Menschen ohne Geld.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,hochwasser,Hochwasser,noun,das,Hochwasser,flood,Das Hochwasser hat im Dorf viele Keller gefüllt.,,,,,,,,,39398,,
B1,b1-06,Umwelt & Energie,,,umwelt,duerre,Dürre,noun,die,Dürren,drought,Nach der Dürre im Sommer war das Gras ganz braun.,,,,,,,,,15208,,
B1,b1-06,Umwelt & Energie,,,umwelt,klimaziel,Klimaziel,noun,das,Klimaziele,climate target,Deutschland hat seine Klimaziele für dieses Jahr geschafft.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,oekostrom,Ökostrom,noun,der,,green electricity,Wir haben zu Ökostrom gewechselt und zahlen wenig mehr.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,fahrgemeinschaft,Fahrgemeinschaft,noun,die,Fahrgemeinschaften,car pool,Zur Arbeit fahren wir in einer Fahrgemeinschaft.,,,,,,,,,39675,,
B1,b1-06,Umwelt & Energie,,,umwelt,pfandflasche,Pfandflasche,noun,die,Pfandflaschen,deposit bottle,Die Pfandflaschen bringe ich samstags zum Supermarkt.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,lebensmittelverschwendung,Lebensmittelverschwendung,noun,die,Lebensmittelverschwendungen,food waste,"Gegen Lebensmittelverschwendung kaufe ich nur, was ich brauche.",,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,verbrauchen,verbrauchen,verb,,,"to consume, to use up",Der alte Kühlschrank verbraucht zu viel Strom.,verbraucht|verbrauchte|verbraucht,haben,,,,,,,23104,,
B1,b1-06,Umwelt & Energie,,,umwelt,einsparen,einsparen,verb,,,"to save, to cut back on",Mit der neuen Heizung sparen wir viel Gas ein.,spart ein|sparte ein|eingespart,haben,,,,,,,40869,,
B1,b1-06,Umwelt & Energie,,,umwelt,recyceln,recyceln,verb,,,to recycle,Papier und Glas recyceln wir schon lange.,recycelt|recycelte|recycelt,haben,,,,,,,41211,,
B1,b1-06,Umwelt & Energie,,,umwelt,belasten,belasten,verb,,,"to pollute, to burden",Der viele Verkehr belastet die Luft in der Stadt.,belastet|belastete|belastet,haben,,,,,,,7840,,
B1,b1-06,Umwelt & Energie,,,umwelt,foerdern,fördern,verb,,,"to subsidise, to promote",Der Staat fördert neue Heizungen mit viel Geld.,fördert|förderte|gefördert,haben,,,,,,,11895,,
B1,b1-06,Umwelt & Energie,,,umwelt,erneuerbar,erneuerbar,adj,,,renewable,Wind und Sonne sind erneuerbare Energien.,,,,,,,,,,,
B1,b1-06,Umwelt & Energie,,,umwelt,umweltschaedlich,umweltschädlich,adj,,,harmful to the environment,Kurze Flüge sind besonders umweltschädlich.,,,,,,,umweltschädlicher,am umweltschädlichsten,,,
B1,b1-07,Geld & Finanzen,,,geld,finanzamt,Finanzamt,noun,das,Finanzämter,tax office,Das Finanzamt hat mir einen Brief geschickt.,,,,,,,,,14478,,
B1,b1-07,Geld & Finanzen,,,geld,steuererklaerung,Steuererklärung,noun,die,Steuererklärungen,tax return,Ich mache meine Steuererklärung jedes Jahr im Mai.,,,,,,,,,23755,,
B1,b1-07,Geld & Finanzen,,,geld,steuerklasse,Steuerklasse,noun,die,Steuerklassen,tax class,Nach der Hochzeit haben wir die Steuerklasse gewechselt.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,abrechnung,Abrechnung,noun,die,Abrechnungen,"statement, settlement",Die Abrechnung vom Vermieter liegt im Briefkasten.,,,,,,,,,14476,,
B1,b1-07,Geld & Finanzen,,,geld,brutto,brutto,adv,,,"gross, before deductions",Ich verdiene brutto 2800 Euro im Monat.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,netto,netto,adv,,,"net, after deductions",Netto bleiben mir davon etwa 1900 Euro.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,beleg,Beleg,noun,der,Belege,"receipt, proof of payment",Ich brauche den Beleg für die Steuererklärung.,,,,,,,,,21195,,
B1,b1-07,Geld & Finanzen,,,geld,betrag,Betrag,noun,der,Beträge,"amount, sum",Der Betrag auf der Rechnung ist zu hoch.,,,,,,,,,9881,,
B1,b1-07,Geld & Finanzen,,,geld,buchung,Buchung,noun,die,Buchungen,"transaction, entry",Die Buchung steht seit gestern auf dem Konto.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,kontostand,Kontostand,noun,der,Kontostände,account balance,Ich schaue meinen Kontostand jeden Morgen kurz an.,,,,,,,,,29005,,
B1,b1-07,Geld & Finanzen,,,geld,umsatz,Umsatz,noun,der,Umsätze,"turnover, sales",Unser Laden macht im Dezember den meisten Umsatz.,,,,,,,,,16305,,
B1,b1-07,Geld & Finanzen,,,geld,rate,Rate,noun,die,Raten,instalment,Ich zahle jeden Monat eine Rate für das Auto.,,,,,,,,,2433,,
B1,b1-07,Geld & Finanzen,,,geld,ratenzahlung,Ratenzahlung,noun,die,Ratenzahlungen,payment in instalments,Der Verkäufer bietet auch Ratenzahlung ohne Zinsen an.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,abbuchung,Abbuchung,noun,die,Abbuchungen,"debit, direct withdrawal",Die Abbuchung für die Miete kommt am Ersten.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,gutschrift,Gutschrift,noun,die,Gutschriften,"credit, refund entry",Nach der Reklamation bekomme ich eine Gutschrift.,,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,mahnung,Mahnung,noun,die,Mahnungen,"reminder, payment notice",Ich habe die Rechnung vergessen und eine Mahnung bekommen.,,,,,,,,,25219,,
B1,b1-07,Geld & Finanzen,,,geld,zahlung,Zahlung,noun,die,Zahlungen,payment,Die Zahlung war leider zu spät auf dem Konto.,,,,,,,,,12247,,
B1,b1-07,Geld & Finanzen,,,geld,verzug,Verzug,noun,der,Verzüge,"arrears, default",Mit der Miete bin ich seit zwei Monaten in Verzug.,,,,,,,,,17833,,
B1,b1-07,Geld & Finanzen,,,geld,waehrung,Währung,noun,die,Währungen,currency,Im Urlaub bezahle ich oft in einer anderen Währung.,,,,,,,,,16873,,
B1,b1-07,Geld & Finanzen,,,geld,muenze,Münze,noun,die,Münzen,coin,Der Automat nimmt nur Münzen und keine Karten.,,,,,,,,,5968,,
B1,b1-07,Geld & Finanzen,,,geld,geldschein,Geldschein,noun,der,Geldscheine,banknote,"Ich habe keinen Geldschein dabei, nur meine Karte.",,,,,,,,,,,
B1,b1-07,Geld & Finanzen,,,geld,kleingeld,Kleingeld,noun,das,,small change,Ich suche Kleingeld für den Bus.,,,,,,,,,7117,,
B1,b1-07,Geld & Finanzen,,,geld,darlehen,Darlehen,noun,das,Darlehen,loan,Die Bank gibt uns ein Darlehen für die Wohnung.,,,,,,,,,10816,,
B1,b1-07,Geld & Finanzen,,,geld,finanzieren,finanzieren,verb,,,to finance,Meine Eltern finanzieren mein Studium zum Teil.,finanziert|finanzierte|finanziert,haben,,,,,,,9290,,
B1,b1-07,Geld & Finanzen,,,geld,altersvorsorge,Altersvorsorge,noun,die,Altersvorsorgen,retirement provision,Ich spare jeden Monat etwas für meine Altersvorsorge.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,verkehrsmittel,Verkehrsmittel,noun,das,Verkehrsmittel,means of transport,Welches Verkehrsmittel benutzt du für den Weg zur Arbeit?,,,,,,,,,40741,,
B1,b1-08,Straße & Verkehr,,,verkehr,nahverkehr,Nahverkehr,noun,der,Nahverkehre,local public transport,Der Nahverkehr fährt hier auch am Sonntag.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,berufsverkehr,Berufsverkehr,noun,der,,rush-hour traffic,Im Berufsverkehr brauche ich eine Stunde ins Büro.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,bahnsteig,Bahnsteig,noun,der,Bahnsteige,platform,Der Zug fährt heute von Bahnsteig drei ab.,,,,,,,,,17093,,
B1,b1-08,Straße & Verkehr,,,verkehr,fahrzeug,Fahrzeug,noun,das,Fahrzeuge,vehicle,"Mein Fahrzeug ist alt, aber es fährt noch gut.",,,,,,,,,4459,,
B1,b1-08,Straße & Verkehr,,,verkehr,lastwagen,Lastwagen,noun,der,Lastwagen,"lorry, truck",Auf der Autobahn sind heute viele Lastwagen.,,,,,,,,,7978,,
B1,b1-08,Straße & Verkehr,,,verkehr,spur,Spur,noun,die,Spuren,lane,Auf der linken Spur fahren alle sehr schnell.,,,,,,,,,1423,,
B1,b1-08,Straße & Verkehr,,,verkehr,abstand,Abstand,noun,der,Abstände,"distance, gap",Halte bitte mehr Abstand zum Auto vor dir.,,,,,,,,,3949,,
B1,b1-08,Straße & Verkehr,,,verkehr,vorfahrt,Vorfahrt,noun,die,Vorfahrten,right of way,An dieser Kreuzung hat der Bus Vorfahrt.,,,,,,,,,36681,,
B1,b1-08,Straße & Verkehr,,,verkehr,verkehrszeichen,Verkehrszeichen,noun,das,Verkehrszeichen,road sign,Dieses Verkehrszeichen kenne ich noch nicht.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,schild,Schild,noun,der,Schilde,sign,Auf dem Schild steht die Nummer der Straße.,,,,,,,,,3311,,
B1,b1-08,Straße & Verkehr,,,verkehr,tempolimit,Tempolimit,noun,das,Tempolimits,speed limit,Auf dieser Straße gilt ein Tempolimit.,,,,,,,,,49571,,
B1,b1-08,Straße & Verkehr,,,verkehr,halteverbot,Halteverbot,noun,das,Halteverbote,no-stopping zone,Vor der Schule ist den ganzen Tag Halteverbot.,,,,,,,,,43340,,
B1,b1-08,Straße & Verkehr,,,verkehr,parkscheibe,Parkscheibe,noun,die,Parkscheiben,parking disc,Ohne Parkscheibe bekommst du hier ein Bußgeld.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,anwohner,Anwohner,noun,der,Anwohner,resident,In dieser Straße dürfen nur Anwohner parken.,,,,,,,,,22953,,
B1,b1-08,Straße & Verkehr,,,verkehr,baustelle,Baustelle,noun,die,Baustellen,"building site, roadworks",In unserer Straße ist seit Mai eine Baustelle.,,,,,,,,,9111,,
B1,b1-08,Straße & Verkehr,,,verkehr,umleitung,Umleitung,noun,die,Umleitungen,"diversion, detour",Wegen der Baustelle gibt es eine Umleitung.,,,,,,,,,31245,,
B1,b1-08,Straße & Verkehr,,,verkehr,fussgaenger,Fußgänger,noun,der,Fußgänger,pedestrian,Der Fußgänger wartet geduldig an der Ampel.,,,,,,,,,25227,,
B1,b1-08,Straße & Verkehr,,,verkehr,radweg,Radweg,noun,der,Radwege,cycle path,Der neue Radweg geht bis zum Bahnhof.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,winterreifen,Winterreifen,noun,der,Winterreifen,winter tyre,Im November kaufe ich neue Winterreifen.,,,,,,,,,,,
B1,b1-08,Straße & Verkehr,,,verkehr,oelwechsel,Ölwechsel,noun,der,Ölwechsel,oil change,Der Ölwechsel kostet in der Werkstatt achtzig Euro.,,,,,,,,,33208,,
B1,b1-08,Straße & Verkehr,,,verkehr,abbiegen,abbiegen,verb,,,to turn off,Nach der Brücke biegen wir rechts ab.,biegt ab|bog ab|abgebogen,haben,true,,,,,,11403,,
B1,b1-08,Straße & Verkehr,,,verkehr,einparken,einparken,verb,,,to park,Vor dem Supermarkt parke ich schnell ein.,parkt ein|parkte ein|eingeparkt,haben,true,,,,,,41564,,
B1,b1-08,Straße & Verkehr,,,verkehr,anhalten,anhalten,verb,,,to stop,Der Bus hält an jeder Haltestelle kurz an.,hält an|hielt an|angehalten,haben,true,,,,,,2375,,
B1,b1-08,Straße & Verkehr,,,verkehr,pendeln,pendeln,verb,,,to commute,Viele Kollegen pendeln jeden Tag nach Köln.,pendelt|pendelte|gependelt,haben,,,,,,,33878,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,presse,Presse,noun,die,Pressen,press,Die Presse interessiert sich heute nur für das Wetter.,,,,,,,,,2339,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,journalist,Journalist,noun,der,Journalisten,journalist,Der Journalist fragt den Chef nach seiner Meinung.,,,,,,,,,7493,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,redaktion,Redaktion,noun,die,Redaktionen,"editorial team, editorial office",Die Redaktion arbeitet heute bis spät am Abend.,,,,,,,,,14176,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,artikel,Artikel,noun,der,Artikel,article,Ich habe den Artikel über die Miete gelesen.,,,,,,,,,2297,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,bericht,Bericht,noun,der,Berichte,report,Der Bericht steht auf Seite zwei der Zeitung.,,,,,,,,,1495,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,ueberschrift,Überschrift,noun,die,Überschriften,"heading, headline",Die Überschrift ist zu lang für die Seite.,,,,,,,,,31449,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,schlagzeile,Schlagzeile,noun,die,Schlagzeilen,headline,Die Schlagzeile auf der ersten Seite ist falsch.,,,,,,,,,12752,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,quelle,Quelle,noun,die,Quellen,source,Ohne Quelle glaube ich diese Nachricht nicht.,,,,,,,,,2582,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,veroeffentlichen,veröffentlichen,verb,,,to publish,Die Zeitung veröffentlicht die Fotos erst morgen.,veröffentlicht|veröffentlichte|veröffentlicht,haben,,,,,,,7468,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,sender,Sender,noun,der,Sender,"broadcaster, channel",Dieser Sender bringt jeden Abend um acht Nachrichten.,,,,,,,,,3865,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,rundfunk,Rundfunk,noun,der,,broadcasting,Für den Rundfunk zahlen wir jeden Monat einen Beitrag.,,,,,,,,,26968,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,moderator,Moderator,noun,der,Moderatoren,"presenter, host",Der Moderator spricht sehr schnell und sehr laut.,,,,,,,,,16339,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,interview,Interview,noun,das,Interviews,interview,Im Interview erzählt die Ärztin von ihrer Arbeit.,,,,,,,,,4165,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,werbung,Werbung,noun,die,Werbungen,"advertising, commercials",Vor dem Film läuft immer zu viel Werbung.,,,,,,,,,4171,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,zuhoerer,Zuhörer,noun,der,Zuhörer,listener,Die Zuhörer stellen am Ende noch zwei Fragen.,,,,,,,,,15291,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,leser,Leser,noun,der,Leser,reader,Viele Leser schreiben der Zeitung einen Brief.,,,,,,,,,11731,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,folge,Folge,noun,die,Folgen,episode,Die nächste Folge der Serie kommt am Freitag.,,,,,,,,,1711,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,abo,Abo,noun,das,Abos,subscription,Mein Abo für die Zeitung kostet neun Euro.,,,,,,,,,41209,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,abonnieren,abonnieren,verb,,,to subscribe to,Wir abonnieren die Zeitung seit vielen Jahren.,abonniert|abonnierte|abonniert,haben,,,,,,,,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,kommentar,Kommentar,noun,der,Kommentare,comment,Sein Kommentar zu meinem Foto war sehr nett.,,,,,,,,,5657,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,netzwerk,Netzwerk,noun,das,Netzwerke,network,In diesem Netzwerk finde ich viele alte Freunde.,,,,,,,,,7363,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,profil,Profil,noun,das,Profile,profile,Auf meinem Profil sieht man nur meinen Vornamen.,,,,,,,,,5825,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,hochladen,hochladen,verb,,,to upload,Ich lade die Fotos heute Abend hoch.,lädt hoch|lud hoch|hochgeladen,haben,true,,,,,,31562,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,teilen,teilen,verb,,,to share,Bitte teile den Artikel nicht mit deinen Kollegen.,teilt|teilte|geteilt,haben,,,,,,,1335,,
B1,b1-09,Medien & Öffentlichkeit,,,medien,datenschutz,Datenschutz,noun,der,,data protection,Beim Datenschutz ist unsere Firma sehr streng.,,,,,,,,,,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,gespraech,Gespräch,noun,das,Gespräche,conversation,Das Gespräch mit dem Chef dauert nur zehn Minuten.,,,,,,,,,1593,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,unterhaltung,Unterhaltung,noun,die,Unterhaltungen,"conversation, chat",Die Unterhaltung mit den Nachbarn war sehr nett.,,,,,,,,,2712,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,diskussion,Diskussion,noun,die,Diskussionen,discussion,Nach der Diskussion waren alle ein bisschen müde.,,,,,,,,,4996,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,diskutieren,diskutieren,verb,,,to discuss,Wir diskutieren im Kurs über die neue Regel.,diskutiert|diskutierte|diskutiert,haben,,,,,,,4138,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,argument,Argument,noun,das,Argumente,"argument, point","Dein Argument verstehe ich, aber ich sehe es anders.",,,,,,,,,6995,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,begruenden,begründen,verb,,,to give reasons for,Bitte begründe deine Meinung in zwei Sätzen.,begründet|begründete|begründet,haben,,,,,,,27216,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,widersprechen,widersprechen,verb,,,"to contradict, to disagree",Meinem Chef widerspreche ich nur sehr selten.,widerspricht|widersprach|widersprochen,haben,,,,,,,8513,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,betonen,betonen,verb,,,to emphasise,Der Lehrer betont jedes Wort sehr langsam.,betont|betonte|betont,haben,,,,,,,13431,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,zusammenfassen,zusammenfassen,verb,,,to summarise,Fassen Sie das Gespräch bitte kurz zusammen.,fasst zusammen|fasste zusammen|zusammengefasst,haben,true,,,,,,26816,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,hinweis,Hinweis,noun,der,Hinweise,"hint, note",Danke für den Hinweis mit dem Formular.,,,,,,,,,3060,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,nachfragen,nachfragen,verb,,,"to ask, to follow up","Wenn du etwas nicht verstehst, frag einfach nach.",fragt nach|fragte nach|nachgefragt,haben,true,,,,,,14538,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,klaeren,klären,verb,,,"to clarify, to sort out",Wir klären das morgen in Ruhe am Telefon.,klärt|klärte|geklärt,haben,,,,,,,2550,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,missverstaendnis,Missverständnis,noun,das,Missverständnisse,misunderstanding,Das ist nur ein kleines Missverständnis zwischen uns.,,,,,,,,,4127,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,ausdruck,Ausdruck,noun,der,Ausdrücke,"expression, phrase",Diesen Ausdruck höre ich hier zum ersten Mal.,,,,,,,,,3821,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,rueckmeldung,Rückmeldung,noun,die,Rückmeldungen,"feedback, response",Ich warte noch auf eine Rückmeldung von der Firma.,,,,,,,,,36765,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,absprache,Absprache,noun,die,Absprachen,"arrangement, agreement",Ohne Absprache mache ich hier gar nichts.,,,,,,,,,22807,,
B1,b1-10,Gespräch & Verständigung,,,kommunikation,vereinbaren,vereinbaren,verb,,,"to arrange, to agree on",Wir vereinbaren einen Termin für nächste Woche.,vereinbart|vereinbarte|vereinbart,haben,,,,,,,12042,,
